,Sentence,Token,Tag
28507,1100,ساكنين,O
28508,1100,فيها,O
28509,1100,29378,O
28510,1100,واحد,O
28511,1100,،,O
28512,1100,على,O
28513,1100,حسب,O
28514,1100,لإحصاء,O
28515,1100,لعام,O
28516,1100,2014,O
28517,1100,.,O
28518,1101,نسبة,O
28519,1101,لأمية,O
28520,1101,(,O
28521,1101,نّاس,O
28522,1101,لّي,O
28523,1101,ما,O
28524,1101,كايعرفوش,O
28525,1101,يقراو,O
28526,1101,ولا,O
28527,1101,يكتبو,O
28528,1101,),O
28529,1101,:,O
28530,1101,45,O
28531,1101,%,O
28532,1101,نسبة,O
28533,1101,سّكان,O
28534,1101,لّي,O
28535,1101,قاريين,O
28536,1101,فوق,O
28537,1101,تّانوي,O
28538,1101,(,O
28539,1101,تانوي,O
28540,1101,و,O
28541,1101,جامعة,O
28542,1101,),O
28543,1101,:,O
28544,1101,4,O
28545,1101,",",O
28546,1101,8,O
28547,1101,%,O
28548,1101,نسبة,O
28549,1101,نّاس,O
28550,1101,نّشيطين,O
28551,1101,(,O
28552,1101,لّي,O
28553,1101,يقدرو,O
28554,1101,يخدمو,O
28555,1101,),O
28556,1101,:,O
28557,1101,47,O
28558,1101,%,O
28559,1101,نسبة,O
28560,1101,لبطالة,O
28561,1101,(,O
28562,1101,نّاس,O
28563,1101,لّي,O
28564,1101,ما,O
28565,1101,خدامينش,O
28566,1101,و,O
28567,1101,تايقلبو,O
28568,1101,على,O
28569,1101,خدمة,O
28570,1101,),O
28571,1101,:,O
28572,1101,7,O
28573,1101,",",O
28574,1101,7,O
28575,1101,%,O
28576,1101,نسبة,O
28577,1101,نّاس,O
28578,1101,اللي,O
28579,1101,خدامين,O
28580,1101,ف,O
28581,1101,دّولة,O
28582,1101,(,O
28583,1101,ولا,O
28584,1101,لعاطلين,O
28585,1101,اللي,O
28586,1101,سبق,O
28587,1101,ليهوم,O
28588,1101,خدمو,O
28589,1101,),O
28590,1101,:,O
28591,1101,2,O
28592,1101,",",O
28593,1101,5,O
28594,1101,%,O
28595,1101,نسبة,O
28596,1101,نّاس,O
28597,1101,اللي,O
28598,1101,خدامين,O
28599,1101,في,O
28600,1101,لقطاع,O
28601,1101,لخاص,O
28602,1101,(,O
28603,1101,ولا,O
28604,1101,لعاطلين,O
28605,1101,اللي,O
28606,1101,سبق,O
28607,1101,ليهوم,O
28608,1101,خدمو,O
28609,1101,),O
28610,1101,:,O
28611,1101,45,O
28612,1101,",",O
28613,1101,7,O
28614,1101,%,O
28615,1101,تاونات,B-LOC
28616,1101,،,O
28617,1101,جهة,O
28618,1101,فاس,B-LOC
28619,1101,مكناس,B-LOC
28620,1101,،,O
28621,1101,ساكنين,O
28622,1101,فيها,O
28623,1101,6303,O
28624,1101,واحد,O
28625,1101,،,O
28626,1101,على,O
28627,1101,حسب,O
28628,1101,لإحصاء,O
28629,1101,لعام,O
28630,1101,2014,O
28631,1101,.,O
28632,1102,نسبة,O
28633,1102,لأمية,O
28634,1102,(,O
28635,1102,نّاس,O
28636,1102,لّي,O
28637,1102,ما,O
28638,1102,كايعرفوش,O
28639,1102,يقراو,O
28640,1102,ولا,O
28641,1102,يكتبو,O
28642,1102,),O
28643,1102,:,O
28644,1102,37,O
28645,1102,",",O
28646,1102,6,O
28647,1102,%,O
28648,1102,نسبة,O
28649,1102,سّكان,O
28650,1102,لّي,O
28651,1102,قاريين,O
28652,1102,فوق,O
28653,1102,تّانوي,O
28654,1102,(,O
28655,1102,تانوي,O
28656,1102,و,O
28657,1102,جامعة,O
28658,1102,),O
28659,1102,:,O
28660,1102,8,O
28661,1102,",",O
28662,1102,9,O
28663,1102,%,O
28664,1102,نسبة,O
28665,1102,نّاس,O
28666,1102,نّشيطين,O
28667,1102,(,O
28668,1102,لّي,O
28669,1102,يقدرو,O
28670,1102,يخدمو,O
28671,1102,),O
28672,1102,:,O
28673,1102,40,O
28674,1102,",",O
28675,1102,8,O
28676,1102,%,O
28677,1102,نسبة,O
28678,1102,لبطالة,O
28679,1102,(,O
28680,1102,نّاس,O
28681,1102,لّي,O
28682,1102,ما,O
28683,1102,خدامينش,O
28684,1102,و,O
28685,1102,تايقلبو,O
28686,1102,على,O
28687,1102,خدمة,O
28688,1102,),O
28689,1102,:,O
28690,1102,13,O
28691,1102,",",O
28692,1102,7,O
28693,1102,%,O
28694,1102,نسبة,O
28695,1102,نّاس,O
28696,1102,اللي,O
28697,1102,خدامين,O
28698,1102,ف,O
28699,1102,دّولة,O
28700,1102,(,O
28701,1102,ولا,O
28702,1102,لعاطلين,O
28703,1102,اللي,O
28704,1102,سبق,O
28705,1102,ليهوم,O
28706,1102,خدمو,O
28707,1102,),O
28708,1102,:,O
28709,1102,4,O
28710,1102,",",O
28711,1102,1,O
28712,1102,%,O
28713,1102,نسبة,O
28714,1102,نّاس,O
28715,1102,اللي,O
28716,1102,خدامين,O
28717,1102,في,O
28718,1102,لقطاع,O
28719,1102,لخاص,O
28720,1102,(,O
28721,1102,ولا,O
28722,1102,لعاطلين,O
28723,1102,اللي,O
28724,1102,سبق,O
28725,1102,ليهوم,O
28726,1102,خدمو,O
28727,1102,),O
28728,1102,:,O
28729,1102,41,O
28730,1102,",",O
28731,1102,9,O
28732,1102,%,O
28733,1102,لبيت,O
28734,1102,لبيض,O
28735,1102,هوّا,O
28736,1102,مقر,O
28737,1102,لأقامة,O
28738,1102,تاع,O
28739,1102,رّئيس,O
28740,1102,لميريكاني,B-MISC
28741,1102,و,O
28742,1102,هوّا,O
28743,1102,لمقر,O
28744,1102,رّسمي,O
28745,1102,تاع,O
28746,1102,أعلى,O
28747,1102,سلطة,O
28748,1102,تنفيدية,O
28749,1102,ف,O
28750,1102,لميريكان,B-LOC
28751,1102,.,O
28752,1103,كاين,O
28753,1103,ف,O
28754,1103,واشنطن,B-LOC
28755,1103,دي,I-LOC
28756,1103,سي,I-LOC
28757,1103,مقاطعة,I-LOC
28758,1103,كولومبيا,I-LOC
28759,1103,1600,O
28760,1103,شارع,B-LOC
28761,1103,پينسيلڤانيا,I-LOC
28762,1103,،,O
28763,1103,و,O
28764,1103,هوّا,O
28765,1103,من,O
28766,1103,لقصور,O
28767,1103,رّئاسية,O
28768,1103,لمشهورة,O
28769,1103,.,O
28770,1104,لبيتكوين,B-MISC
28771,1104,كور,I-MISC
28772,1104,(,O
28773,1104,ب,O
28774,1104,نّݣليزية,B-MISC
28775,1104,Bitcoin,B-MISC
28776,1104,Core,I-MISC
28777,1104,،,O
28778,1104,بمعنى,O
28779,1104,لّب,O
28780,1104,ديال,O
28781,1104,لبيتكوين,B-MISC
28782,1104,),O
28783,1104,هوّا,O
28784,1104,سّوفتوير,O
28785,1104,علاياش,O
28786,1104,مبازية,O
28787,1104,لعوملة,O
28788,1104,ديال,O
28789,1104,بيتكوين,B-MISC
28790,1104,،,O
28791,1104,مكتوب,O
28792,1104,ف,O
28793,1104,أغلبية,O
28794,1104,د,O
28795,1104,لكود,O
28796,1104,ديالو,O
28797,1104,ب,O
28798,1104,لّونݣاج,O
28799,1104,سي,O
28800,1104,+,O
28801,1104,+,O
28802,1104,،,O
28803,1104,ؤ,O
28804,1104,تحط,O
28805,1104,ف,O
28806,1104,أنترنيت,O
28807,1104,ف,O
28808,1104,يناير,B-MISC
28809,1104,2009,I-MISC
28810,1104,ب,O
28811,1104,مصدر,O
28812,1104,محلول,O
28813,1104,،,O
28814,1104,ب,O
28815,1104,ترخيص,O
28816,1104,د,O
28817,1104,إم,B-ORG
28818,1104,آي,I-ORG
28819,1104,تي,I-ORG
28820,1104,.,O
28821,1105,هاد,O
28822,1105,سّوفتوير,O
28823,1105,فاش,O
28824,1105,كيطيليشارجيه,O
28825,1105,ؤ,O
28826,1105,كيخدّمو,O
28827,1105,بنادم,O
28828,1105,كيولّي,O
28829,1105,عݣدة,O
28830,1105,ف,O
28831,1105,رّيزو,O
28832,1105,ديال,O
28833,1105,لبلوكتشيين,O
28834,1105,ديال,O
28835,1105,بيتكوين,B-MISC
28836,1105,.,O
28837,1106,هاد,O
28838,1106,رّيزو,O
28839,1106,مكوّن,O
28840,1106,من,O
28841,1106,بزاف,O
28842,1106,د,O
28843,1106,لعݣدات,O
28844,1106,كولهوم,O
28845,1106,خدّامين,O
28846,1106,ب,O
28847,1106,هاد,O
28848,1106,سّوفتوير,O
28849,1106,،,O
28850,1106,ؤ,O
28851,1106,كيتبادلو,O
28852,1106,لمعلومات,O
28853,1106,بيناتهم,O
28854,1106,.,O
28855,1107,لبيتكوين,B-MISC
28856,1107,كور,I-MISC
28857,1107,ف,O
28858,1107,نفس,O
28859,1107,لوقت,O
28860,1107,كيلعب,O
28861,1107,دّور,O
28862,1107,ديال,O
28863,1107,بزطام,O
28864,1107,ديال,O
28865,1107,لبيتكوين,B-MISC
28866,1107,،,O
28867,1107,لّي,O
28868,1107,كيكونو,O
28869,1107,فيها,O
28870,1107,لادريسة,O
28871,1107,د,O
28872,1107,بيتكوين,B-MISC
28873,1107,ؤ,O
28874,1107,سّاروت,O
28875,1107,لخاص,O
28876,1107,ديال,O
28877,1107,لمصيفطة,O
28878,1107,،,O
28879,1107,ؤ,O
28880,1107,كاتراجع,O
28881,1107,ؤ,O
28882,1107,كاتڤاليدي,O
28883,1107,لخلاص,O
28884,1107,ب,O
28885,1107,بيتكوين,B-MISC
28886,1107,.,O
28887,1108,لبيتكوين,O
28888,1108,كور,O
28889,1108,كان,O
28890,1108,ف,O
28891,1108,لّول,O
28892,1108,سميتو,O
28893,1108,بيتكوين,B-MISC
28894,1108,،,O
28895,1108,ولاكين,O
28896,1108,تبدّلات,O
28897,1108,ليه,O
28898,1108,سّمية,O
28899,1108,باش,O
28900,1108,مايتخالطش,O
28901,1108,معا,O
28902,1108,سّمية,O
28903,1108,ديال,O
28904,1108,لعوملة,O
28905,1108,ؤ,O
28906,1108,ديال,O
28907,1108,رّيزو,O
28908,1108,.,O
28909,1109,كاينة,O
28910,1109,عندو,O
28911,1109,حتا,O
28912,1109,سمية,O
28913,1109,خرة,O
28914,1109,متداولة,O
28915,1109,هيّا,O
28916,1109,لكليان,O
28917,1109,د,O
28918,1109,ساطوشي,O
28919,1109,Satoshi,O
28920,1109,Client,O
28921,1109,.,O
28922,1110,لبير,B-LOC
28923,1110,جديد,I-LOC
28924,1110,جماعة,O
28925,1110,ترابية,O
28926,1110,حضرية,O
28927,1110,كاينة,O
28928,1110,ف,O
28929,1110,إقليم,O
28930,1110,/,O
28931,1110,عمالة,O
28932,1110,جّديدة,B-LOC
28933,1110,،,O
28934,1110,جهة,O
28935,1110,دّار,B-LOC
28936,1110,لبيضا,I-LOC
28937,1110,سطات,B-LOC
28938,1110,،,O
28939,1110,ساكنين,O
28940,1110,فيها,O
28941,1110,24136,O
28942,1110,واحد,O
28943,1110,،,O
28944,1110,على,O
28945,1110,حسب,O
28946,1110,لإحصاء,O
28947,1110,لعام,O
28948,1110,2014,O
28949,1110,.,O
28950,1111,نسبة,O
28951,1111,لأمية,O
28952,1111,(,O
28953,1111,نّاس,O
28954,1111,لّي,O
28955,1111,ما,O
28956,1111,كايعرفوش,O
28957,1111,يقراو,O
28958,1111,ولا,O
28959,1111,يكتبو,O
28960,1111,),O
28961,1111,:,O
28962,1111,26,O
28963,1111,",",O
28964,1111,5,O
28965,1111,%,O
28966,1111,نسبة,O
28967,1111,سّكان,O
28968,1111,لّي,O
28969,1111,قاريين,O
28970,1111,فوق,O
28971,1111,تّانوي,O
28972,1111,(,O
28973,1111,تانوي,O
28974,1111,و,O
28975,1111,جامعة,O
28976,1111,),O
28977,1111,:,O
28978,1111,17,O
28979,1111,",",O
28980,1111,2,O
28981,1111,%,O
28982,1111,نسبة,O
28983,1111,نّاس,O
28984,1111,نّشيطين,O
28985,1111,(,O
28986,1111,لّي,O
28987,1111,يقدرو,O
28988,1111,يخدمو,O
28989,1111,),O
28990,1111,:,O
28991,1111,50,O
28992,1111,",",O
28993,1111,6,O
28994,1111,%,O
28995,1111,نسبة,O
28996,1111,لبطالة,O
28997,1111,(,O
28998,1111,نّاس,O
28999,1111,لّي,O
29000,1111,ما,O
29001,1111,خدامينش,O
29002,1111,و,O
29003,1111,تايقلبو,O
29004,1111,على,O
29005,1111,خدمة,O
29006,1111,),O
29007,1111,:,O
29008,1111,18,O
29009,1111,%,O
29010,1111,نسبة,O
29011,1111,نّاس,O
29012,1111,اللي,O
29013,1111,خدامين,O
29014,1111,ف,O
29015,1111,دّولة,O
29016,1111,(,O
29017,1111,ولا,O
29018,1111,لعاطلين,O
29019,1111,اللي,O
29020,1111,سبق,O
29021,1111,ليهوم,O
29022,1111,خدمو,O
29023,1111,),O
29024,1111,:,O
29025,1111,8,O
29026,1111,",",O
29027,1111,4,O
29028,1111,%,O
29029,1111,نسبة,O
29030,1111,نّاس,O
29031,1111,اللي,O
29032,1111,خدامين,O
29033,1111,في,O
29034,1111,لقطاع,O
29035,1111,لخاص,O
29036,1111,(,O
29037,1111,ولا,O
29038,1111,لعاطلين,O
29039,1111,اللي,O
29040,1111,سبق,O
29041,1111,ليهوم,O
29042,1111,خدمو,O
29043,1111,),O
29044,1111,:,O
29045,1111,50,O
29046,1111,",",O
29047,1111,4,O
29048,1111,%,O
29049,1111,لإنتاج,O
29050,1111,د,O
29051,1111,لبيرة,O
29052,1111,ف,O
29053,1111,لمغريب,B-LOC
29054,1111,دخّلوه,O
29055,1111,لفرانصاويين,B-MISC
29056,1111,ف,O
29057,1111,لقرن,O
29058,1111,20,O
29059,1111,.,O
29060,1112,ف,O
29061,1112,1919,O
29062,1112,،,O
29063,1112,تأسسات,O
29064,1112,Société,B-ORG
29065,1112,des,I-ORG
29066,1112,Brasseries,I-ORG
29067,1112,du,I-ORG
29068,1112,Maroc,I-ORG
29069,1112,(,O
29070,1112,الشركة,B-ORG
29071,1112,د,I-ORG
29072,1112,لبراسريات,I-ORG
29073,1112,د,I-ORG
29074,1112,لمغريب,I-ORG
29075,1112,),O
29076,1112,لي,O
29077,1112,هي,O
29078,1112,جزء,O
29079,1112,من,O
29080,1112,لݣروپ,B-ORG
29081,1112,د,I-ORG
29082,1112,كاسطل,I-ORG
29083,1112,،,O
29084,1112,مكلّفة,O
29085,1112,ب,O
29086,1112,لإنتاج,O
29087,1112,ؤ,O
29088,1112,التوزيع,O
29089,1112,د,O
29090,1112,لبيرّة,O
29091,1112,.,O
29092,1113,لماركات,O
29093,1113,لمعروفة,O
29094,1113,د,O
29095,1113,لبيرة,O
29096,1113,فيهوم,O
29097,1113,سپّيسيال,B-ORG
29098,1113,فلاݣ,I-ORG
29099,1113,(,O
29100,1113,Spéciale,B-ORG
29101,1113,Flag,I-ORG
29102,1113,),O
29103,1113,من,O
29104,1113,نوع,O
29105,1113,پيلسنر,O
29106,1113,ؤ,O
29107,1113,سطورك,B-ORG
29108,1113,(,O
29109,1113,Stork,B-ORG
29110,1113,),O
29111,1113,من,O
29112,1113,نوع,O
29113,1113,پال,O
29114,1113,ليجي,O
29115,1113,.,O
29116,1114,لبيرّة,O
29117,1114,لكلاص,O
29118,1114,ف,O
29119,1114,لمغريب,B-LOC
29120,1114,هيا,O
29121,1114,كازابلانكا,B-ORG
29122,1114,(,O
29123,1114,Casablanca,B-ORG
29124,1114,),O
29125,1114,حيت,O
29126,1114,غالية,O
29127,1114,على,O
29128,1114,جّوج,O
29129,1114,لاخرين,O
29130,1114,.,O
29131,1115,كازابلانكا,B-ORG
29132,1115,كاتصدّر,O
29133,1115,ؤ,O
29134,1115,كاتباع,O
29135,1115,ف,O
29136,1115,جّيهة,O
29137,1115,د,O
29138,1115,لمغريب,B-LOC
29139,1115,ف,O
29140,1115,إپكوت,O
29141,1115,ف,O
29142,1115,العالام,O
29143,1115,د,O
29144,1115,والت,B-ORG
29145,1115,ديزني,I-ORG
29146,1115,،,O
29147,1115,ف,O
29148,1115,أورلاندو,B-LOC
29149,1115,،,O
29150,1115,فلوريدا,B-LOC
29151,1115,.,O
29152,1116,لوزينات,O
29153,1116,د,O
29154,1116,الشركة,B-ORG
29155,1116,د,I-ORG
29156,1116,لبراسريات,I-ORG
29157,1116,د,I-ORG
29158,1116,لمغريب,I-ORG
29159,1116,كاينين,O
29160,1116,ف,O
29161,1116,فاس,B-LOC
29162,1116,،,O
29163,1116,طانجا,B-LOC
29164,1116,ؤ,O
29165,1116,كازا,B-LOC
29166,1116,،,O
29167,1116,ؤ,O
29168,1116,كاين,O
29169,1116,واحد,O
29170,1116,لوحدة,O
29171,1116,ديال,O
29172,1116,التعمار,O
29173,1116,د,O
29174,1116,لقراعي,O
29175,1116,ف,O
29176,1116,مراكش,B-LOC
29177,1116,.,O
29178,1117,أكتر,O
29179,1117,بيرّة,O
29180,1117,عالمية,O
29181,1117,كاتباع,O
29182,1117,ف,O
29183,1117,لمغريب,B-LOC
29184,1117,هي,O
29185,1117,هينيكين,B-ORG
29186,1117,(,O
29187,1117,Heineken,B-ORG
29188,1117,),O
29189,1117,،,O
29190,1117,اللي,O
29191,1117,كاتخمرها,O
29192,1117,شركة,B-ORG
29193,1117,مشروبات,I-ORG
29194,1117,لمغريب,I-ORG
29195,1117,(,O
29196,1117,الشركة,B-ORG
29197,1117,د,I-ORG
29198,1117,لبراسريات,I-ORG
29199,1117,د,I-ORG
29200,1117,لمغريب,I-ORG
29201,1117,سابقا,O
29202,1117,),O
29203,1117,محلّيا,O
29204,1117,تحت,O
29205,1117,لإشراف,O
29206,1117,د,O
29207,1117,هينيكين,B-ORG
29208,1117,لعالامية,I-ORG
29209,1117,.,O
29210,1118,وجدة,B-LOC
29211,1118,أنݣاد,B-LOC
29212,1118,،,O
29213,1118,جهة,O
29214,1118,الشرق,O
29215,1118,،,O
29216,1118,ساكنين,O
29217,1118,فيها,O
29218,1118,1428,O
29219,1118,واحد,O
29220,1118,،,O
29221,1118,على,O
29222,1118,حسب,O
29223,1118,لإحصاء,O
29224,1118,لعام,O
29225,1118,2014,O
29226,1118,.,O
29227,1119,نسبة,O
29228,1119,لأمية,O
29229,1119,(,O
29230,1119,نّاس,O
29231,1119,لّي,O
29232,1119,ما,O
29233,1119,كايعرفوش,O
29234,1119,يقراو,O
29235,1119,ولا,O
29236,1119,يكتبو,O
29237,1119,),O
29238,1119,:,O
29239,1119,46,O
29240,1119,%,O
29241,1119,نسبة,O
29242,1119,سّكان,O
29243,1119,لّي,O
29244,1119,قاريين,O
29245,1119,فوق,O
29246,1119,تّانوي,O
29247,1119,(,O
29248,1119,تانوي,O
29249,1119,و,O
29250,1119,جامعة,O
29251,1119,),O
29252,1119,:,O
29253,1119,4,O
29254,1119,",",O
29255,1119,6,O
29256,1119,%,O
29257,1119,نسبة,O
29258,1119,نّاس,O
29259,1119,نّشيطين,O
29260,1119,(,O
29261,1119,لّي,O
29262,1119,يقدرو,O
29263,1119,يخدمو,O
29264,1119,),O
29265,1119,:,O
29266,1119,45,O
29267,1119,",",O
29268,1119,8,O
29269,1119,%,O
29270,1119,نسبة,O
29271,1119,لبطالة,O
29272,1119,(,O
29273,1119,نّاس,O
29274,1119,لّي,O
29275,1119,ما,O
29276,1119,خدامينش,O
29277,1119,و,O
29278,1119,تايقلبو,O
29279,1119,على,O
29280,1119,خدمة,O
29281,1119,),O
29282,1119,:,O
29283,1119,8,O
29284,1119,",",O
29285,1119,8,O
29286,1119,%,O
29287,1119,نسبة,O
29288,1119,نّاس,O
29289,1119,اللي,O
29290,1119,خدامين,O
29291,1119,ف,O
29292,1119,دّولة,O
29293,1119,(,O
29294,1119,ولا,O
29295,1119,لعاطلين,O
29296,1119,اللي,O
29297,1119,سبق,O
29298,1119,ليهوم,O
29299,1119,خدمو,O
29300,1119,),O
29301,1119,:,O
29302,1119,2,O
29303,1119,",",O
29304,1119,7,O
29305,1119,%,O
29306,1119,نسبة,O
29307,1119,نّاس,O
29308,1119,اللي,O
29309,1119,خدامين,O
29310,1119,في,O
29311,1119,لقطاع,O
29312,1119,لخاص,O
29313,1119,(,O
29314,1119,ولا,O
29315,1119,لعاطلين,O
29316,1119,اللي,O
29317,1119,سبق,O
29318,1119,ليهوم,O
29319,1119,خدمو,O
29320,1119,),O
29321,1119,:,O
29322,1119,59,O
29323,1119,",",O
29324,1119,2,O
29325,1119,%,O
29326,1119,لبنان,B-LOC
29327,1119,،,O
29328,1119,رسميا,O
29329,1119,لجمهورية,B-LOC
29330,1119,اللبنانية,I-LOC
29331,1119,،,O
29332,1119,بلاد,O
29333,1119,جات,O
29334,1119,ف,O
29335,1119,لغرب,O
29336,1119,د,O
29337,1119,آسيا,B-LOC
29338,1119,،,O
29339,1119,و,O
29340,1119,بالضبط,O
29341,1119,ف,O
29342,1119,لمنطقة,O
29343,1119,د,O
29344,1119,الشرق,O
29345,1119,لوسطاني,O
29346,1119,.,O
29347,1120,كاتحدها,O
29348,1120,سوريا,B-LOC
29349,1120,من,O
29350,1120,الشرق,O
29351,1120,و,O
29352,1120,الشمال,O
29353,1120,،,O
29354,1120,فلسطين,B-LOC
29355,1120,و,O
29356,1120,إسراييل,B-LOC
29357,1120,من,O
29358,1120,لجنوب,O
29359,1120,،,O
29360,1120,و,O
29361,1120,البحر,B-LOC
29362,1120,لبيض,I-LOC
29363,1120,لمتوسط,I-LOC
29364,1120,من,O
29365,1120,الغرب,O
29366,1120,.,O
29367,1121,لأكترية,O
29368,1121,د,O
29369,1121,لبنانيين,B-MISC
29370,1121,عرب,O
29371,1121,(,O
29372,1121,إمّا,O
29373,1121,مسلمين,B-MISC
29374,1121,ولاّ,O
29375,1121,نصارى,B-MISC
29376,1121,),O
29377,1121,،,O
29378,1121,و,O
29379,1121,عكس,O
29380,1121,بلدان,O
29381,1121,العرب,O
29382,1121,لاخرا,O
29383,1121,،,O
29384,1121,النصارى,B-MISC
29385,1121,كايشاركو,O
29386,1121,بزاف,O
29387,1121,فالسياسة,O
29388,1121,ديال,O
29389,1121,الدولة,O
29390,1121,.,O
29391,1122,النضام,O
29392,1122,د,O
29393,1122,لحكيم,O
29394,1122,جمهوري,O
29395,1122,طوائفي,O
29396,1122,،,O
29397,1122,كل,O
29398,1122,طائفة,O
29399,1122,فيه,O
29400,1122,عندها,O
29401,1122,بلاصة,O
29402,1122,.,O
29403,1123,الرئيس,O
29404,1123,د,O
29405,1123,لبنان,B-LOC
29406,1123,ديما,O
29407,1123,تيكون,O
29408,1123,مسيحي,B-MISC
29409,1123,ماروني,B-MISC
29410,1123,،,O
29411,1123,لوزير,O
29412,1123,اللّول,O
29413,1123,مسلم,O
29414,1123,سني,B-MISC
29415,1123,،,O
29416,1123,رئيس,O
29417,1123,لبرلمان,O
29418,1123,مسلم,B-MISC
29419,1123,شيعي,B-MISC
29420,1123,،,O
29421,1123,و,O
29422,1123,نائب,O
29423,1123,لوزير,O
29424,1123,اللّول,O
29425,1123,أورطودوكسي,B-MISC
29426,1123,.,O
29427,1124,لبنان,B-LOC
29428,1124,عندها,O
29429,1124,تاريخ,O
29430,1124,طويل,O
29431,1124,و,O
29432,1124,مرتابط,O
29433,1124,بلبدان,O
29434,1124,اللي,O
29435,1124,حداها,O
29436,1124,.,O
29437,1125,دازو,O
29438,1125,عليها,O
29439,1125,بزاف,O
29440,1125,د,O
29441,1125,لحضارات,O
29442,1125,بحال,O
29443,1125,لفنيقيين,B-MISC
29444,1125,و,O
29445,1125,لفراعنة,B-MISC
29446,1125,و,O
29447,1125,لأشوريين,B-MISC
29448,1125,و,O
29449,1125,لفرس,B-MISC
29450,1125,و,O
29451,1125,لإغريق,B-MISC
29452,1125,و,O
29453,1125,الرومان,B-MISC
29454,1125,و,O
29455,1125,لعرب,B-MISC
29456,1125,و,O
29457,1125,الصليبيين,B-MISC
29458,1125,و,O
29459,1125,لعتمانيين,B-MISC
29460,1125,و,O
29461,1125,لفرانساويين,B-MISC
29462,1125,.,O
29463,1126,لبلاد,O
29464,1126,مستاقلة,O
29465,1126,من,O
29466,1126,نهار,O
29467,1126,24,B-MISC
29468,1126,أكتوبر,I-MISC
29469,1126,1945,I-MISC
29470,1126,،,O
29471,1126,و,O
29472,1126,خرجو,O
29473,1126,منها,O
29474,1126,لعسكر,O
29475,1126,ديال,O
29476,1126,فرانسا,B-LOC
29477,1126,نهار,O
29478,1126,17,B-MISC
29479,1126,أبريل,I-MISC
29480,1126,1946,I-MISC
29481,1126,.,O
29482,1127,واخا,O
29483,1127,لبنان,B-LOC
29484,1127,مستاقلة,O
29485,1127,،,O
29486,1127,دخلو,O
29487,1127,ليها,O
29488,1127,بزاف,O
29489,1127,د,O
29490,1127,لمرّات,O
